,sec_code,beta,alpha,adf_factor,stochastic,mean,std,category
48,002474.XSHE,0.521163597308,0.521153860666,0.0,0.426250819992,-0.0436749735732,0.0228778795743,HY513
0,300508.XSHE,0.520172066643,0.520163714158,0.0,0.183920871012,-0.0436023258563,0.0329220409395,HY514
1,300496.XSHE,0.521396891135,0.521386193536,9.53534959098e-27,0.33818252861,-0.0436449933857,0.031632430945,HY514
0,300418.XSHE,0.521319208071,0.521311547637,0.0,0.892728879149,-0.0435166920683,0.0255069818398,HY515
1,300299.XSHE,0.520330547784,0.520330060028,0.0,0.850256935157,-0.0436520955314,0.0353256727302,HY515
2,002619.XSHE,0.520127432033,0.520123957604,2.64446143569e-30,0.650067923347,-0.0437033845731,0.029955966205,HY515
3,300315.XSHE,0.52105150563,0.52104642381,0.0,0.393002517961,-0.0436073280942,0.0192822261928,HY515
4,002624.XSHE,0.521445612832,0.521442158186,7.39296159732e-26,0.0501915713553,-0.0435465952745,0.0224718755936,HY515
5,300052.XSHE,0.521267478987,0.521258986821,0.0,0.988658320595,-0.0435606476007,0.0283286279002,HY515
6,002354.XSHE,0.519979098012,0.519970374753,0.0,0.995377329747,-0.0436424470732,0.0374386620257,HY515
7,002517.XSHE,0.519964501998,0.51995461968,0.0,0.588177488491,-0.0435272825017,0.0355589216696,HY515
8,002174.XSHE,0.521346420312,0.521340811892,5.48963237393e-15,0.747611899656,-0.0435398775565,0.0216660875034,HY515
9,002558.XSHE,0.520280201667,0.520282996069,3.70674651806e-30,0.369408359146,-0.0436836192664,0.0384693764766,HY515
10,300459.XSHE,0.521207403877,0.521208185483,0.0,0.221064505597,-0.0435259738182,0.0218868425857,HY515
11,002425.XSHE,0.520549222436,0.5205432357,2.23016050682e-25,0.573107849831,-0.0437400493422,0.0248548655634,HY515
12,002247.XSHE,0.520839411849,0.520833794134,0.0,0.214233007538,-0.0435079755409,0.0202301825371,HY515
13,002555.XSHE,0.521320056024,0.521312865839,7.26872820652e-24,0.406695360436,-0.0434937289743,0.0244908972781,HY515
14,300533.XSHE,0.520378764374,0.520371273595,0.0,0.777148606224,-0.0437431741586,0.0232673047667,HY515
0,002313.XSHE,0.521831748124,0.521822239073,0.0,0.788107749894,-0.0435036778717,0.0205223095196,HY516
1,002316.XSHE,0.521284639977,0.521281750626,1.0773993841e-27,0.0708605780751,-0.0435067898282,0.0163499107012,HY516
2,300136.XSHE,0.522057155186,0.522044078446,6.51585636254e-13,0.50379360024,-0.0433731229906,0.0266608973765,HY516
3,300250.XSHE,0.521117492697,0.521107809065,0.0,0.350550362772,-0.0436398215404,0.0266345938751,HY516
4,600345.XSHG,0.521909626095,0.521896894436,0.0,0.247628425081,-0.0435256801486,0.0281372029542,HY516
5,300353.XSHE,0.521232938602,0.5212225969,6.56576928432e-27,0.941073349325,-0.0436215846748,0.0285733376029,HY516
6,300514.XSHE,0.522053515554,0.522045672572,1.41294844895e-23,0.215971437552,-0.0432489979505,0.042356835991,HY516
7,603322.XSHG,0.521075172634,0.521066435457,1.41558703964e-26,0.244465449622,-0.0435781717846,0.0379661224114,HY516
8,600775.XSHG,0.520950126847,0.520942903541,0.0,0.485699214544,-0.0436375267466,0.0204647947588,HY516
9,300252.XSHE,0.520730753657,0.520719790811,0.0,0.114894763192,-0.0436826684264,0.0261648847936,HY516
10,002446.XSHE,0.520720409967,0.520712403431,0.0,0.384707225239,-0.0437176910382,0.0285036712406,HY516
11,300050.XSHE,0.520895637825,0.5208905735,0.0,0.360552066308,-0.0436098025475,0.0221219956711,HY516
12,002792.XSHE,0.52132250512,0.521319474979,0.0,0.930613893006,-0.043650911037,0.0246673306385,HY516
13,002583.XSHE,0.521493075552,0.52148276395,5.86857130293e-27,0.815124317159,-0.0434599747152,0.0234503389115,HY516
14,002465.XSHE,0.521501953168,0.521497252804,0.0,0.923525881413,-0.0435968250193,0.0173496776907,HY516
15,300590.XSHE,0.521534167242,0.521524287437,1.41567800773e-26,0.628386911335,-0.0435398630946,0.0383125706593,HY516
16,600485.XSHG,0.521560635202,0.521566923649,1.0944422076e-18,0.169913186645,-0.043589484722,0.00788616422982,HY516
17,300213.XSHE,0.520811107206,0.520801232622,0.0,0.108218165591,-0.0437180359904,0.035447540678,HY516
18,300134.XSHE,0.521074301596,0.521070468689,8.11438641071e-07,0.168709665385,-0.0436736136383,0.0297116530586,HY516
19,002369.XSHE,0.521627242167,0.521627517101,4.3932365029e-21,0.128315424226,-0.0436051583319,0.0205159683528,HY516
20,000836.XSHE,0.521311786554,0.521308135613,1.66136204507e-29,0.466108459573,-0.0436406484343,0.0232121751095,HY516
21,002231.XSHE,0.521062315641,0.521055075394,0.0,0.956903806046,-0.0435960963738,0.0267653552682,HY516
22,000889.XSHE,0.521701091921,0.521701038622,5.23756170208e-05,0.475741303768,-0.0435263639817,0.0174690193326,HY516
23,600498.XSHG,0.521974125672,0.521965561102,0.0,0.539957416626,-0.0436003322943,0.0219061790548,HY516
24,600745.XSHG,0.522141652522,0.522144908222,1.19238672802e-22,0.486148580101,-0.0435107756055,0.0223422268873,HY516
25,002929.XSHE,0.521725465717,0.5217183543,0.000130758839697,0.340279460516,-0.0435062021758,0.0207932933726,HY516
26,603496.XSHG,0.521941260274,0.521931787121,1.82732909143e-25,0.206510149497,-0.0434121062223,0.0296370186169,HY516
27,002912.XSHE,0.522793996681,0.522784635888,1.26975613838e-13,0.265089904881,-0.0434915925553,0.0335107087389,HY516
28,002491.XSHE,0.521125072309,0.52111717908,0.0,0.148222098951,-0.0435777241006,0.0193104690382,HY516
29,600797.XSHG,0.521276496396,0.521266042468,1.21483844003e-20,0.562717707776,-0.0435618706007,0.025156251462,HY516
30,300310.XSHE,0.520224033304,0.520217054788,0.0,0.999525125758,-0.0436883809045,0.0360523762001,HY516
31,603118.XSHG,0.52032051563,0.520313002809,0.0,0.696609997801,-0.0437448428539,0.0319742610982,HY516
32,002089.XSHE,0.520573329225,0.520573628984,0.0,0.124483023239,-0.0436650880409,0.0311133143894,HY516
33,300211.XSHE,0.521015596983,0.521009639202,7.709036593e-25,0.863885951728,-0.043632305407,0.0195113908837,HY516
34,600487.XSHG,0.521944038965,0.521931492977,0.0,0.980186253383,-0.0434825205208,0.0267084558128,HY516
35,000561.XSHE,0.521315311543,0.521309276979,0.0,0.372227901182,-0.043613985203,0.0236170376837,HY516
36,600522.XSHG,0.521554933859,0.52154374169,6.03789414371e-15,0.31288620098,-0.043539336897,0.019634586393,HY516
37,300394.XSHE,0.521380370959,0.521373712034,0.0,0.392783755188,-0.0436783345758,0.0240759437497,HY516
38,600105.XSHG,0.52078936872,0.520781933276,0.0,0.619836002032,-0.0436119571873,0.0214729632185,HY516
39,600898.XSHG,0.521462568213,0.52145876147,0.0,0.352547457802,-0.0435154149168,0.0256945378504,HY516
40,300025.XSHE,0.520879959152,0.520874321197,0.0,0.354513060845,-0.0436588113627,0.0231254864954,HY516
41,002281.XSHE,0.521499500973,0.521488914759,0.0,0.681024612319,-0.0437320141255,0.0417141769509,HY516
0,300462.XSHE,0.521228134268,0.52121626263,1.92175687786e-07,0.973905218964,-0.0434860222928,0.0305423050512,HY517
1,000977.XSHE,0.521947799201,0.521939693807,0.0,0.832951082095,-0.0436473240142,0.025465404744,HY517
2,002308.XSHE,0.520969171069,0.5209619178,1.5064907894e-21,0.768809051052,-0.0435529576055,0.0192738235759,HY517
3,002197.XSHE,0.521004301286,0.520998783925,0.0,0.0557790401227,-0.0436249068454,0.0184314904561,HY517
4,300330.XSHE,0.521096136907,0.521089428277,9.86314601437e-30,0.891874557456,-0.0436084406459,0.0201248317053,HY517
5,000066.XSHE,0.521361840047,0.521353659554,0.0,0.961749055114,-0.0436298510476,0.0244069004506,HY517
6,002152.XSHE,0.521153077642,0.52114542174,0.0,0.170443035617,-0.043696567076,0.0237246930692,HY517
7,603019.XSHG,0.522354859661,0.52234605525,0.00178092944395,0.794061788827,-0.0435508682777,0.0301265104221,HY517
8,002177.XSHE,0.520999147616,0.520990578904,8.02818408808e-30,0.890551821371,-0.0436292455473,0.019817444967,HY517
9,600100.XSHG,0.521451065273,0.521447635185,0.0,0.457968277115,-0.0436041727843,0.016478285571,HY517
10,002268.XSHE,0.521745052436,0.52173739679,4.42873100738e-27,0.958615225052,-0.0436110774268,0.0306941016969,HY517
11,000938.XSHE,0.521577949222,0.521566792865,0.0,0.605005369855,-0.0435284257347,0.0267454413083,HY517
12,600601.XSHG,0.521251226288,0.52124744032,2.56161356632e-24,0.61221529456,-0.0436238052832,0.0179230291872,HY517
13,300076.XSHE,0.520797989035,0.520791823079,2.33472684669e-19,0.131365829786,-0.0436968304371,0.0287203711514,HY517
0,300433.XSHE,0.521120273626,0.52110351918,0.0,0.680245247606,-0.0434058297823,0.0320192408667,HY518
1,000021.XSHE,0.52133059508,0.521321742172,2.71946380761e-27,0.732503953411,-0.0435673506876,0.0194949997121,HY518
2,002577.XSHE,0.520832152383,0.520819341546,0.0,0.441346961254,-0.0436995597667,0.0261372086512,HY518
0,002897.XSHE,0.521510190405,0.521500168815,1.38742373532e-12,0.214148865184,-0.0434491575106,0.0330971379401,HY519
1,002139.XSHE,0.520904186343,0.520892831966,2.78966552305e-19,0.293477519503,-0.043513309943,0.0317951520921,HY519
2,603678.XSHG,0.520797642392,0.520796168966,0.0,0.968777270572,-0.0436670884389,0.0336536653805,HY519
3,300331.XSHE,0.520941680169,0.520931718424,0.0,0.0516079480468,-0.0436289062236,0.025565987106,HY519
4,300739.XSHE,0.521485236171,0.521479425888,0.000288899408068,0.0565761619934,-0.0434785544436,0.0289934830194,HY519
5,300327.XSHE,0.521397860513,0.521390306197,0.0,0.545854514147,-0.0435630482288,0.0243940492823,HY519
6,000823.XSHE,0.521366891552,0.521355931413,0.0,0.652292311142,-0.0434946970325,0.026047666891,HY519
7,002106.XSHE,0.521212685418,0.521205749552,0.0,0.567292884655,-0.0435900915124,0.0210708065536,HY519
8,000733.XSHE,0.521525727976,0.521518214799,0.0,0.123641572512,-0.0436331510316,0.0183529594003,HY519
9,002869.XSHE,0.521292516135,0.521285433091,0.0,0.159451537552,-0.0434504654269,0.027248086864,HY519
10,300493.XSHE,0.520764023627,0.520755937907,0.0,0.644506552254,-0.0437541684786,0.0429730678047,HY519
11,300433.XSHE,0.521120273626,0.52110351918,0.0,0.680245247606,-0.0434058297823,0.0320192408667,HY519
12,002056.XSHE,0.521293970446,0.521282093697,0.0,0.848738519065,-0.04355699314,0.0347046575872,HY519
13,603328.XSHG,0.52107950146,0.521074099573,0.0,0.456127386769,-0.0435981551381,0.0334179674322,HY519
14,600552.XSHG,0.520619981472,0.52061209755,0.0,0.414949255842,-0.0436399843534,0.0308760278001,HY519
15,000100.XSHE,0.521600758454,0.521592521422,0.0,0.599290037193,-0.0435328371309,0.0141136861834,HY519
16,300476.XSHE,0.52154769925,0.521538700566,2.66219033748e-27,0.372373591893,-0.043589993036,0.0309753439777,HY519
17,002217.XSHE,0.521076313871,0.521069491752,0.0,0.835494677807,-0.0434966472255,0.0329760985476,HY519
18,002179.XSHE,0.521983388384,0.521980909536,2.55161928703e-21,0.622982061866,-0.0435953168641,0.0201174490888,HY519
19,300460.XSHE,0.521003268187,0.520995468758,0.0,0.56007925164,-0.0436548785049,0.0243590273087,HY519
20,600363.XSHG,0.521122396869,0.521116114277,8.34614258624e-19,0.699401895694,-0.043598978707,0.0207599519646,HY519
21,603626.XSHG,0.521131821211,0.521121146303,0.0,0.0640928814348,-0.0433777582729,0.0362594910113,HY519
22,600353.XSHG,0.521127428495,0.521122447776,0.0,0.500047642357,-0.0436049132084,0.0235243434617,HY519
23,600563.XSHG,0.521958915279,0.521954235768,0.0,0.10496038301,-0.0434976874877,0.0209904258407,HY519
24,002475.XSHE,0.521692073542,0.52167975233,0.0,0.684091272499,-0.0434668596757,0.0282849112404,HY519
25,300283.XSHE,0.521156093379,0.521149272683,1.7058495923e-21,0.76156999172,-0.0436336123189,0.0199715136575,HY519
26,002579.XSHE,0.521545171232,0.521536568718,0.0,0.814771168774,-0.0436401604969,0.020167123789,HY519
27,000050.XSHE,0.521430918017,0.52141987834,8.55976570728e-18,0.503059337231,-0.0435220457184,0.0218575532161,HY519
28,000413.XSHE,0.520852288271,0.520845858271,1.17593187014e-19,0.738961881677,-0.0436231661928,0.0202202229017,HY519
29,300205.XSHE,0.521423353051,0.52141461627,6.8166904158e-27,0.609464122376,-0.0436591258878,0.0236015187661,HY519
30,600478.XSHG,0.520919023102,0.520912443768,0.0,0.990633360775,-0.0435896819924,0.0206044445974,HY519
31,002036.XSHE,0.520996213915,0.520988912771,0.0,0.605444683806,-0.0435867168869,0.0245195882787,HY519
32,300115.XSHE,0.520884598647,0.520875053794,0.0,0.274302435677,-0.0435231309546,0.0249015109345,HY519
33,603936.XSHG,0.521068247291,0.521062446152,0.0,0.33421766034,-0.0436205673504,0.0226863496093,HY519
34,300546.XSHE,0.522238025995,0.522232994868,4.97273664514e-06,0.133318172124,-0.0434439614337,0.047297656688,HY519
35,002049.XSHE,0.521984963019,0.52197615213,4.32352058667e-26,0.153294038736,-0.043534571422,0.0272483981045,HY519
36,300227.XSHE,0.521033202452,0.521026653819,1.10741369735e-24,0.372620337151,-0.0435170375855,0.0267588079634,HY519
37,000045.XSHE,0.52118255318,0.521176487908,6.9683440807e-17,0.735456389373,-0.0435689927028,0.0246217575818,HY519
38,002618.XSHE,0.521498608719,0.521490326497,7.14617584153e-17,0.366823339006,-0.0438127157114,0.034739355003,HY519
39,300114.XSHE,0.521140572375,0.52113467675,2.67515830224e-27,0.685713504411,-0.0437457039682,0.0264249522325,HY519
40,002463.XSHE,0.522114149255,0.522107203362,0.0,0.36028494382,-0.0436760441276,0.0187843270519,HY519
41,002025.XSHE,0.521950583564,0.521944546936,0.0,0.356280045904,-0.0436252856674,0.017760933191,HY519
42,002859.XSHE,0.522032280712,0.522025984405,2.8079359772e-18,0.911490778407,-0.0434857501977,0.0382320786405,HY519
43,002808.XSHE,0.520711420716,0.520707349798,0.0,0.215361978256,-0.0438560996154,0.0325452339774,HY519
44,002055.XSHE,0.520831506565,0.520824012351,0.0,0.397142802922,-0.0435919145112,0.0204872391903,HY519
45,300319.XSHE,0.520632221867,0.520629660918,8.84498745458e-15,0.0961082260435,-0.0436873072825,0.0374548104328,HY519
46,002456.XSHE,0.52129335014,0.52127950116,0.0,0.933659468769,-0.0435635613948,0.0362018092092,HY519
47,002402.XSHE,0.520897381853,0.520892461718,8.21327599338e-17,0.424763007261,-0.0436959175434,0.0338508722714,HY519
48,002387.XSHE,0.521225141912,0.521223266545,0.0,0.152786550539,-0.0435560283169,0.0229536758485,HY519
49,603005.XSHG,0.521230643723,0.521222700062,0.0,0.333628454536,-0.0435087271587,0.0226204140846,HY519
50,002119.XSHE,0.521137899702,0.52113549794,0.0,0.380929437726,-0.0434748115319,0.023511615286,HY519
51,002138.XSHE,0.521781025947,0.521775650935,2.75884524907e-26,0.656477891376,-0.0435489362222,0.0192085597251,HY519
52,000636.XSHE,0.522494900655,0.522486337995,0.0,0.517211549206,-0.0435406129117,0.0299620995391,HY519
53,000727.XSHE,0.521125824893,0.521123102835,0.0,0.525259870656,-0.0435749878434,0.0134476901106,HY519
54,600876.XSHG,0.521317534019,0.521310800479,1.69543816532e-20,0.0973053906545,-0.0435782824843,0.0272459434349,HY519
55,300131.XSHE,0.521278643933,0.521279879346,1.04489822238e-23,0.876119198216,-0.0435959705541,0.0162550084349,HY519
56,300219.XSHE,0.52132410417,0.521320061419,0.0,0.274932503107,-0.0435707535202,0.0202983317544,HY519
57,300458.XSHE,0.521077417686,0.52107177954,0.0,0.99498690955,-0.0437838961122,0.0390605278737,HY519
58,300373.XSHE,0.52192250461,0.521912914934,0.0,0.224694228734,-0.0434987095735,0.0253114784831,HY519
59,002635.XSHE,0.521187422323,0.52117478826,0.0,0.771853211288,-0.0434716901827,0.0322296938924,HY519
60,002384.XSHE,0.521486505351,0.521479072018,0.0,0.655625441993,-0.0433454752552,0.0282970570179,HY519
61,300162.XSHE,0.520766429487,0.520759125975,3.16922052398e-22,0.161382098159,-0.0436662486799,0.0285457798955,HY519
62,300083.XSHE,0.521063696858,0.521058313865,0.0,0.213605840789,-0.0434492707573,0.0231448720897,HY519
63,000536.XSHE,0.520236693378,0.520230469006,0.0,0.214437615901,-0.0437077582669,0.024319656177,HY519
64,002222.XSHE,0.521627352651,0.521616381146,0.0,0.833699189873,-0.0435197734124,0.023354098878,HY519
65,603920.XSHG,0.521396865083,0.521391443496,2.90836974425e-20,0.212348586722,-0.0435621717795,0.0245997076432,HY519
66,600237.XSHG,0.521138079645,0.521130938062,0.0,0.423047021709,-0.0436068669615,0.0213223948227,HY519
67,002636.XSHE,0.52111452627,0.52110346052,0.0,0.397526636699,-0.0435563629804,0.0261718903898,HY519
68,600707.XSHG,0.521176624135,0.52117314132,0.0,0.156675437134,-0.0435378510422,0.0200455761451,HY519
69,002600.XSHE,0.520899269199,0.520888521059,0.0,0.799179890974,-0.0434729174021,0.0348076733518,HY519
70,002881.XSHE,0.522408925003,0.522401555646,1.65007747708e-10,0.500903099391,-0.0433469236061,0.0399251462063,HY519
71,002436.XSHE,0.520633976029,0.520637196557,0.0,0.504645323218,-0.0437193345774,0.0359838170958,HY519
72,300686.XSHE,0.521904767874,0.521897636569,2.21443435906e-05,0.0541351387129,-0.0433662329644,0.0370218681442,HY519
73,300088.XSHE,0.520938641501,0.520930156773,0.0,0.541051202558,-0.0435854395178,0.030175066255,HY519
74,300408.XSHE,0.521952490891,0.521947320367,0.0,0.81832452497,-0.0435013747894,0.0187213003464,HY519
75,000725.XSHE,0.522093146613,0.522078304087,0.0,0.580677287376,-0.0433645795165,0.0217108274753,HY519
76,002273.XSHE,0.521080709658,0.521067675948,1.6648245663e-29,0.485220931867,-0.0435230753136,0.0258352972337,HY519
77,002913.XSHE,0.521892514227,0.521881236188,1.42276220292e-08,0.759215699719,-0.0435944036031,0.0239980681678,HY519
78,002484.XSHE,0.520982663205,0.520974277814,2.36338960311e-29,0.433889027046,-0.0435941064807,0.0215842683978,HY519
79,300351.XSHE,0.520840872996,0.520833658961,0.0,0.634995629697,-0.0436301938982,0.0194244598296,HY519
80,002288.XSHE,0.52082811419,0.520828452129,0.0,0.369398656443,-0.0436270938737,0.0217382896871,HY519
81,002885.XSHE,0.521802547838,0.521799444211,3.36512431693e-10,0.0772443442916,-0.0433919516528,0.0334424766174,HY519
82,603228.XSHG,0.522313313214,0.522307171204,0.0,0.63560272718,-0.0434786444649,0.0209044358865,HY519
83,002241.XSHE,0.52084930948,0.5208370754,0.0,0.484440265226,-0.0435768933296,0.0306169466592,HY519
84,002017.XSHE,0.520979290213,0.520970064473,0.0,0.700519345799,-0.0436364803987,0.0202463139443,HY519
85,600183.XSHG,0.521768334467,0.521758425813,0.0,0.895887813363,-0.0435289598968,0.0282266826415,HY519
86,002104.XSHE,0.521120923435,0.521113083503,2.03392550999e-23,0.351442779306,-0.0436293879189,0.0205107305508,HY519
0,002369.XSHE,0.521627242167,0.521627517101,4.3932365029e-21,0.128315424226,-0.0436051583319,0.0205159683528,HY520
1,601231.XSHG,0.521794454319,0.521784947481,0.0,0.929683607982,-0.0434983883378,0.0255714839618,HY520
0,002416.XSHE,0.520903063253,0.520898563732,0.0,0.199370438656,-0.0436368203925,0.0208848131829,HY521
1,300493.XSHE,0.520764023627,0.520755937907,0.0,0.644506552254,-0.0437541684786,0.0429730678047,HY521
2,600288.XSHG,0.521370217722,0.52136377806,3.36645933617e-16,0.860250175713,-0.0435840330189,0.0255462557286,HY521
3,000032.XSHE,0.521235239188,0.521227408146,1.57250950272e-22,0.428578521519,-0.0435857209817,0.0200371472478,HY521
4,000062.XSHE,0.521735421471,0.521726408512,0.0,0.781317708816,-0.0435495952394,0.0231873217437,HY521
5,300184.XSHE,0.521511782886,0.521504635707,0.0,0.384534106047,-0.0434829457044,0.025670990169,HY521
6,000829.XSHE,0.521290485344,0.521288722511,3.44503061814e-15,0.63490660517,-0.043524477909,0.0203624824682,HY521
0,300029.XSHE,0.521100463265,0.521094344208,0.0,0.167854758651,-0.043607845354,0.0236903148479,HY523
1,002371.XSHE,0.522321605144,0.522315626494,0.0,0.473985082236,-0.0436017384258,0.0303643022911,HY523
2,300316.XSHE,0.521882222599,0.521869704412,0.0,0.638111880895,-0.0434351358423,0.0298055671935,HY523
0,600584.XSHG,0.52156799087,0.521558157225,5.25129919932e-05,0.903496534482,-0.0434949721382,0.0246510312519,HY524
1,300346.XSHE,0.520923623436,0.520914570895,0.0,0.168084140689,-0.0435471696438,0.0329468334352,HY524
2,002506.XSHE,0.521648032423,0.521648262841,1.17184027573e-29,0.228364559932,-0.0436557125363,0.0166247884028,HY524
3,300232.XSHE,0.521386903108,0.521378779634,0.0,0.218295337624,-0.0435538933347,0.0241483716241,HY524
4,300456.XSHE,0.521233162252,0.521227476935,0.0,0.327408500038,-0.0436797886783,0.032444014898,HY524
5,002156.XSHE,0.521632241843,0.521623478945,5.74305349533e-08,0.898229966404,-0.0435356911582,0.0254809099056,HY524
6,002079.XSHE,0.521155571662,0.521147236181,0.0,0.0715397578543,-0.0435894855045,0.0230099735995,HY524
7,300327.XSHE,0.521397860513,0.521390306197,0.0,0.545854514147,-0.0435630482288,0.0243940492823,HY524
8,603005.XSHG,0.521230643723,0.521222700062,0.0,0.333628454536,-0.0435087271587,0.0226204140846,HY524
9,600703.XSHG,0.522055446718,0.522045112765,0.0,0.530688281402,-0.0434138003926,0.0214299528778,HY524
10,300301.XSHE,0.521037283723,0.521040064876,1.59660637615e-21,0.0916193281933,-0.0435721738196,0.0154732972795,HY524
11,002745.XSHE,0.521218939719,0.521212336835,9.64159047928e-19,0.261862687697,-0.043496498591,0.0309456823911,HY524
12,300317.XSHE,0.520352218446,0.520352598653,0.0,0.479503896909,-0.0435639291048,0.0371249031099,HY524
13,300046.XSHE,0.521880726383,0.521869244553,0.0,0.816532107879,-0.0435448202277,0.0359624389142,HY524
14,002129.XSHE,0.521762668304,0.521758767929,3.44426362925e-06,0.050353906326,-0.043516477853,0.0218902596564,HY524
15,300303.XSHE,0.520842462077,0.520835475837,0.0,0.114404278744,-0.0436819883148,0.0288474361956,HY524
16,600360.XSHG,0.521401840602,0.521396609785,0.0,0.936063143161,-0.0435873529805,0.0237217881236,HY524
17,300296.XSHE,0.520678851493,0.520671287164,0.0,0.442055898755,-0.0434746070332,0.035109977507,HY524
18,300373.XSHE,0.52192250461,0.521912914934,0.0,0.224694228734,-0.0434987095735,0.0253114784831,HY524
19,300323.XSHE,0.522015418834,0.522009206688,4.51763204308e-27,0.712427392661,-0.0433441776318,0.0294373738262,HY524
20,300458.XSHE,0.521077417686,0.52107177954,0.0,0.99498690955,-0.0437838961122,0.0390605278737,HY524
21,002049.XSHE,0.521984963019,0.52197615213,4.32352058667e-26,0.153294038736,-0.043534571422,0.0272483981045,HY524
22,002185.XSHE,0.521213886316,0.521205124711,2.10628382986e-26,0.756589673385,-0.043570567601,0.0305871191598,HY524
23,601012.XSHG,0.521894077351,0.521882724597,2.96990442976e-15,0.13823436825,-0.0433672101601,0.0288354749755,HY524
24,600667.XSHG,0.521577567316,0.521570792408,0.0,0.179664231434,-0.0435474585204,0.0216776600133,HY524
25,603806.XSHG,0.521208253815,0.521206222321,3.87616516943e-11,0.790243896268,-0.043590628381,0.024171106391,HY524
26,002449.XSHE,0.521652595304,0.521645545013,0.0,0.0638624148272,-0.0435425813534,0.0252954839732,HY524
27,300241.XSHE,0.521025563524,0.521018397134,0.0,0.143525008666,-0.0435234169296,0.0314941000102,HY524
28,600537.XSHG,0.520923803834,0.52092050115,2.04289915013e-23,0.611183025021,-0.0436403416072,0.0194373173746,HY524
29,000670.XSHE,0.521171761332,0.521171443397,0.0,0.259496733063,-0.0435335093182,0.0327989431631,HY524
30,002654.XSHE,0.520717373212,0.520709568246,1.65934934483e-19,0.077110764765,-0.0436691799468,0.0227731961248,HY524
31,300389.XSHE,0.5215087729,0.521509001026,0.0,0.308925663381,-0.0436601584334,0.0238887961462,HY524
32,600460.XSHG,0.522281164175,0.522273426638,0.0,0.880377483858,-0.0434315350217,0.0279453286171,HY524
33,300661.XSHE,0.522727074979,0.522722074275,0.0,0.362692386645,-0.0434263792853,0.0312876114191,HY524
34,601908.XSHG,0.521225103098,0.521220652538,3.1336979106e-07,0.645398963919,-0.0435807232298,0.0183649421177,HY524
35,002218.XSHE,0.520983727668,0.520976001214,0.0,0.577637927434,-0.0436394261457,0.0318466503853,HY524
36,300183.XSHE,0.521411088719,0.521402456018,0.0,0.116317127099,-0.0435642128571,0.0239789247272,HY524
0,600050.XSHG,0.522106113766,0.522098310103,1.87861109337e-22,0.380243039707,-0.0434306996578,0.0217313330537,HY526
0,002148.XSHE,0.521033626849,0.521024477862,3.664229025e-30,0.550652141763,-0.0435898337449,0.0372332120973,HY527
0,000875.XSHE,0.521100689085,0.521098195637,1.27699311091e-09,0.697604408945,-0.0436175326104,0.014372534592,HY528
1,600505.XSHG,0.521187010642,0.521180282843,0.0,0.715897497509,-0.0435754239597,0.0182918512221,HY528
2,600027.XSHG,0.521610801933,0.521611845588,1.50306722881e-21,0.927882023243,-0.0436141225844,0.0128081202282,HY528
3,600726.XSHG,0.521191024809,0.521188978498,1.7472947842e-21,0.208278217608,-0.043615035629,0.0151874964178,HY528
4,002608.XSHE,0.521441277965,0.521437388373,0.0,0.885314654945,-0.0435354438638,0.0188007609142,HY528
5,600780.XSHG,0.521401997211,0.521399724286,1.16965133176e-15,0.100578539112,-0.0435566757881,0.0158539070019,HY528
6,002499.XSHE,0.520957170168,0.520951214357,0.0,0.230250178181,-0.0434594935227,0.0233845756971,HY528
7,000720.XSHE,0.521225853335,0.521222801996,0.0,0.935072798222,-0.0436054759955,0.0204812757133,HY528
8,000539.XSHE,0.521603245059,0.521602715008,2.15453768887e-30,0.913199330965,-0.0435533401613,0.00995829609928,HY528
9,000037.XSHE,0.521065794803,0.5210603419,0.0,0.810977329368,-0.0436185959962,0.021581290264,HY528
10,600098.XSHG,0.521514811317,0.521513127675,0.0,0.268030615681,-0.0435782974186,0.0153983040842,HY528
11,600863.XSHG,0.521462981323,0.521461550713,0.0,0.396362836226,-0.0435409834357,0.010710486426,HY528
12,600674.XSHG,0.521702387869,0.521701234609,4.82718922949e-12,0.14907476887,-0.0435278853976,0.00844928666564,HY528
13,601991.XSHG,0.521662933986,0.521661141369,7.6684699239e-07,0.449829919995,-0.0435315789309,0.0154424375323,HY528
14,600868.XSHG,0.521375978474,0.521372272188,0.000180572044707,0.56724097724,-0.043521761753,0.0211759625426,HY528
15,000767.XSHE,0.521521271875,0.521518586895,1.91808414499e-07,0.934439267414,-0.0435811483476,0.014354508852,HY528
16,000993.XSHE,0.521293591741,0.521288933251,3.13406290631e-11,0.965015187086,-0.0434973584794,0.0267598943927,HY528
17,000690.XSHE,0.521730867518,0.521728069347,7.80337372782e-16,0.0779454798188,-0.0435581073862,0.0175261703022,HY528
18,600644.XSHG,0.521293634968,0.521288756072,1.83391427809e-20,0.465826385805,-0.0435879660044,0.0157583430158,HY528
19,600396.XSHG,0.520965834345,0.520962608718,0.0,0.465376633961,-0.043623908776,0.0131006304095,HY528
20,000883.XSHE,0.521607228054,0.52160539114,6.66593124739e-30,0.552295568794,-0.043543206078,0.00761539230116,HY528
21,000531.XSHE,0.520982389841,0.520977117365,9.98603855981e-18,0.604857936061,-0.0435941930655,0.0156448005756,HY528
22,000027.XSHE,0.521577289765,0.521574336421,2.78421218327e-30,0.209509565222,-0.0435780794546,0.0109037339988,HY528
23,601016.XSHG,0.520787409891,0.520784174767,3.07516352133e-19,0.0652935831124,-0.0436935004895,0.0269726210336,HY528
